,HAPPY,YEAR,AGE,WORKLIFE,MEDITATE,PERHRH,TWITTER,INSTAGRM,SATJOB1,NUMPETS,DOG,CAT,HLPNEEDY,VISZOO,VISTHOLY
639,2,1972,26,,,,,,,,,,,,
640,2,1972,81,,,,,,,,,,,,
641,1,1972,61,,,,,,,,,,,,
642,1,1972,71,,,,,,,,,,,,
643,2,1972,26,,,,,,,,,,,,
644,2,1972,70,,,,,,,,,,,,
645,2,1972,34,,,,,,,,,,,,
646,2,1972,48,,,,,,,,,,,,
647,1,1972,23,,,,,,,,,,,,
648,2,1972,60,,,,,,,,,,,,
649,3,1972,33,,,,,,,,,,,,
650,3,1972,52,,,,,,,,,,,,
651,2,1972,55,,,,,,,,,,,,
652,1,1972,21,,,,,,,,,,,,
653,1,1972,26,,,,,,,,,,,,
654,2,1972,77,,,,,,,,,,,,
655,2,1972,69,,,,,,,,,,,,
656,2,1972,25,,,,,,,,,,,,
657,2,1972,43,,,,,,,,,,,,
658,2,1972,77,,,,,,,,,,,,
659,3,1972,65,,,,,,,,,,,,
660,1,1972,31,,,,,,,,,,,,
661,1,1972,65,,,,,,,,,,,,
662,3,1972,58,,,,,,,,,,,,
663,3,1972,63,,,,,,,,,,,,
664,3,1972,74,,,,,,,,,,,,
665,2,1972,20,,,,,,,,,,,,
666,2,1972,42,,,,,,,,,,,,
667,2,1972,20,,,,,,,,,,,,
668,2,1972,53,,,,,,,,,,,,
669,2,1972,40,,,,,,,,,,,,
670,1,1972,53,,,,,,,,,,,,
671,2,1972,35,,,,,,,,,,,,
672,3,1972,20,,,,,,,,,,,,
673,2,1972,69,,,,,,,,,,,,
674,2,1972,60,,,,,,,,,,,,
675,3,1972,45,,,,,,,,,,,,
676,2,1972,43,,,,,,,,,,,,
677,3,1972,72,,,,,,,,,,,,
678,1,1972,28,,,,,,,,,,,,
679,2,1972,35,,,,,,,,,,,,
680,1,1972,43,,,,,,,,,,,,
681,3,1972,51,,,,,,,,,,,,
682,2,1972,45,,,,,,,,,,,,
683,2,1972,65,,,,,,,,,,,,
684,1,1972,48,,,,,,,,,,,,
685,3,1972,47,,,,,,,,,,,,
686,2,1972,30,,,,,,,,,,,,
687,1,1972,45,,,,,,,,,,,,
688,1,1972,20,,,,,,,,,,,,
689,2,1972,29,,,,,,,,,,,,
690,2,1972,54,,,,,,,,,,,,
691,2,1972,22,,,,,,,,,,,,
692,3,1972,48,,,,,,,,,,,,
693,2,1972,32,,,,,,,,,,,,
694,3,1972,45,,,,,,,,,,,,
695,3,1972,46,,,,,,,,,,,,
696,2,1972,60,,,,,,,,,,,,
697,2,1972,60,,,,,,,,,,,,
698,2,1972,76,,,,,,,,,,,,
699,3,1972,31,,,,,,,,,,,,
700,1,1972,45,,,,,,,,,,,,
701,2,1972,20,,,,,,,,,,,,
702,2,1972,36,,,,,,,,,,,,
703,2,1972,56,,,,,,,,,,,,
704,2,1972,22,,,,,,,,,,,,
705,2,1972,29,,,,,,,,,,,,
706,1,1972,45,,,,,,,,,,,,
707,2,1972,44,,,,,,,,,,,,
708,2,1972,45,,,,,,,,,,,,
709,2,1972,49,,,,,,,,,,,,
710,1,1972,82,,,,,,,,,,,,
711,1,1972,33,,,,,,,,,,,,
712,1,1972,43,,,,,,,,,,,,
713,2,1972,38,,,,,,,,,,,,
714,1,1972,51,,,,,,,,,,,,
715,1,1972,26,,,,,,,,,,,,
716,1,1972,19,,,,,,,,,,,,
717,2,1972,33,,,,,,,,,,,,
718,1,1972,57,,,,,,,,,,,,
719,2,1972,46,,,,,,,,,,,,
720,1,1972,46,,,,,,,,,,,,
721,2,1972,80,,,,,,,,,,,,
722,2,1972,55,,,,,,,,,,,,
723,2,1972,29,,,,,,,,,,,,
724,2,1972,29,,,,,,,,,,,,
725,2,1972,82,,,,,,,,,,,,
726,2,1972,66,,,,,,,,,,,,
727,2,1972,68,,,,,,,,,,,,
728,2,1972,47,,,,,,,,,,,,
729,2,1972,44,,,,,,,,,,,,
730,2,1972,29,,,,,,,,,,,,
731,1,1972,53,,,,,,,,,,,,
732,1,1972,49,,,,,,,,,,,,
733,3,1972,25,,,,,,,,,,,,
734,1,1972,31,,,,,,,,,,,,
735,1,1972,29,,,,,,,,,,,,
736,1,1972,21,,,,,,,,,,,,
737,1,1972,25,,,,,,,,,,,,
738,2,1972,25,,,,,,,,,,,,
739,3,1972,21,,,,,,,,,,,,
740,2,1972,27,,,,,,,,,,,,
741,2,1972,41,,,,,,,,,,,,
742,2,1972,58,,,,,,,,,,,,
743,1,1972,46,,,,,,,,,,,,
744,2,1972,30,,,,,,,,,,,,
745,2,1972,81,,,,,,,,,,,,
746,2,1972,21,,,,,,,,,,,,
747,2,1972,31,,,,,,,,,,,,
748,3,1972,49,,,,,,,,,,,,
749,3,1972,64,,,,,,,,,,,,
750,3,1972,75,,,,,,,,,,,,
751,3,1972,30,,,,,,,,,,,,
752,3,1972,19,,,,,,,,,,,,
753,2,1972,59,,,,,,,,,,,,
754,2,1972,71,,,,,,,,,,,,
755,2,1972,73,,,,,,,,,,,,
756,2,1972,19,,,,,,,,,,,,
757,3,1972,54,,,,,,,,,,,,
758,2,1972,56,,,,,,,,,,,,
759,2,1972,54,,,,,,,,,,,,
760,2,1972,32,,,,,,,,,,,,
761,2,1972,63,,,,,,,,,,,,
762,2,1972,48,,,,,,,,,,,,
763,3,1972,22,,,,,,,,,,,,
764,1,1972,70,,,,,,,,,,,,
765,2,1972,64,,,,,,,,,,,,
766,2,1972,23,,,,,,,,,,,,
767,2,1972,59,,,,,,,,,,,,
768,3,1972,43,,,,,,,,,,,,
769,1,1972,59,,,,,,,,,,,,
770,1,1972,21,,,,,,,,,,,,
771,2,1972,33,,,,,,,,,,,,
772,2,1972,47,,,,,,,,,,,,
773,2,1972,40,,,,,,,,,,,,
774,3,1972,26,,,,,,,,,,,,
775,1,1972,56,,,,,,,,,,,,
776,2,1972,35,,,,,,,,,,,,
777,1,1972,78,,,,,,,,,,,,
778,3,1972,83,,,,,,,,,,,,
779,2,1972,54,,,,,,,,,,,,
780,1,1972,34,,,,,,,,,,,,
781,2,1972,33,,,,,,,,,,,,
782,2,1972,28,,,,,,,,,,,,
783,1,1972,70,,,,,,,,,,,,
784,2,1972,49,,,,,,,,,,,,
785,2,1972,23,,,,,,,,,,,,
786,2,1972,47,,,,,,,,,,,,
787,2,1972,57,,,,,,,,,,,,
788,1,1972,25,,,,,,,,,,,,
789,3,1972,60,,,,,,,,,,,,
790,2,1972,24,,,,,,,,,,,,
791,2,1972,33,,,,,,,,,,,,
792,2,1972,25,,,,,,,,,,,,
793,2,1972,21,,,,,,,,,,,,
794,1,1972,43,,,,,,,,,,,,
795,1,1972,53,,,,,,,,,,,,
796,1,1972,43,,,,,,,,,,,,
797,1,1972,49,,,,,,,,,,,,
798,1,1972,36,,,,,,,,,,,,
799,2,1972,32,,,,,,,,,,,,
800,1,1972,34,,,,,,,,,,,,
801,3,1972,78,,,,,,,,,,,,
802,1,1972,73,,,,,,,,,,,,
803,3,1972,73,,,,,,,,,,,,
804,1,1972,70,,,,,,,,,,,,
805,1,1972,27,,,,,,,,,,,,
806,1,1972,82,,,,,,,,,,,,
807,2,1972,22,,,,,,,,,,,,
808,1,1972,67,,,,,,,,,,,,
809,1,1972,51,,,,,,,,,,,,
810,2,1972,54,,,,,,,,,,,,
811,1,1972,49,,,,,,,,,,,,
812,3,1972,36,,,,,,,,,,,,
813,2,1972,45,,,,,,,,,,,,
814,1,1972,35,,,,,,,,,,,,
815,1,1972,42,,,,,,,,,,,,
816,3,1972,56,,,,,,,,,,,,
817,2,1972,54,,,,,,,,,,,,
818,2,1972,52,,,,,,,,,,,,
819,2,1972,30,,,,,,,,,,,,
820,2,1972,38,,,,,,,,,,,,
821,2,1972,24,,,,,,,,,,,,
822,1,1972,42,,,,,,,,,,,,
823,2,1972,45,,,,,,,,,,,,
824,2,1972,47,,,,,,,,,,,,
825,2,1972,36,,,,,,,,,,,,
826,2,1972,45,,,,,,,,,,,,
827,2,1972,42,,,,,,,,,,,,
828,1,1972,22,,,,,,,,,,,,
829,2,1972,31,,,,,,,,,,,,
830,1,1972,28,,,,,,,,,,,,
831,2,1972,30,,,,,,,,,,,,
832,2,1972,26,,,,,,,,,,,,
833,1,1972,26,,,,,,,,,,,,
834,3,1972,39,,,,,,,,,,,,
835,2,1972,21,,,,,,,,,,,,
836,3,1972,19,,,,,,,,,,,,
837,3,1972,61,,,,,,,,,,,,
838,2,1972,65,,,,,,,,,,,,
839,3,1972,74,,,,,,,,,,,,
840,3,1972,61,,,,,,,,,,,,
841,,1972,64,,,,,,,,,,,,
842,2,1972,24,,,,,,,,,,,,
843,2,1972,45,,,,,,,,,,,,
844,,1972,27,,,,,,,,,,,,
845,,1972,32,,,,,,,,,,,,
846,2,1972,48,,,,,,,,,,,,
847,1,1972,29,,,,,,,,,,,,
848,1,1972,29,,,,,,,,,,,,
849,2,1972,23,,,,,,,,,,,,
850,3,1972,85,,,,,,,,,,,,
851,3,1972,32,,,,,,,,,,,,
852,2,1972,67,,,,,,,,,,,,
853,1,1972,53,,,,,,,,,,,,
854,2,1972,28,,,,,,,,,,,,
855,2,1972,27,,,,,,,,,,,,
856,2,1972,19,,,,,,,,,,,,
857,2,1972,34,,,,,,,,,,,,
858,1,1972,47,,,,,,,,,,,,
859,2,1972,36,,,,,,,,,,,,
860,2,1972,38,,,,,,,,,,,,
861,3,1972,55,,,,,,,,,,,,
862,2,1972,38,,,,,,,,,,,,
863,2,1972,32,,,,,,,,,,,,
864,1,1972,76,,,,,,,,,,,,
865,2,1972,20,,,,,,,,,,,,
866,1,1972,63,,,,,,,,,,,,
867,1,1972,55,,,,,,,,,,,,
868,2,1972,48,,,,,,,,,,,,
869,2,1972,56,,,,,,,,,,,,
870,1,1972,46,,,,,,,,,,,,
871,2,1972,65,,,,,,,,,,,,
872,2,1972,34,,,,,,,,,,,,
873,2,1972,74,,,,,,,,,,,,
874,2,1972,28,,,,,,,,,,,,
875,2,1972,36,,,,,,,,,,,,
876,2,1972,52,,,,,,,,,,,,
877,3,1972,33,,,,,,,,,,,,
878,2,1972,64,,,,,,,,,,,,
879,1,1972,29,,,,,,,,,,,,
880,2,1972,33,,,,,,,,,,,,
881,2,1972,18,,,,,,,,,,,,
882,3,1972,65,,,,,,,,,,,,
883,3,1972,23,,,,,,,,,,,,
884,2,1972,41,,,,,,,,,,,,
885,2,1972,49,,,,,,,,,,,,
886,1,1972,50,,,,,,,,,,,,
887,3,1972,24,,,,,,,,,,,,
888,3,1972,65,,,,,,,,,,,,
889,3,1972,21,,,,,,,,,,,,
890,3,1972,52,,,,,,,,,,,,
891,2,1972,71,,,,,,,,,,,,
892,2,1972,79,,,,,,,,,,,,
893,2,1972,74,,,,,,,,,,,,
894,2,1972,74,,,,,,,,,,,,
895,2,1972,29,,,,,,,,,,,,
896,2,1972,31,,,,,,,,,,,,
897,2,1972,35,,,,,,,,,,,,
898,3,1972,53,,,,,,,,,,,,
899,2,1972,41,,,,,,,,,,,,
900,3,1972,26,,,,,,,,,,,,
901,2,1972,51,,,,,,,,,,,,
902,2,1972,56,,,,,,,,,,,,
903,3,1972,19,,,,,,,,,,,,
904,2,1972,25,,,,,,,,,,,,
905,2,1972,69,,,,,,,,,,,,
906,2,1972,72,,,,,,,,,,,,
907,3,1972,56,,,,,,,,,,,,
908,2,1972,53,,,,,,,,,,,,
909,2,1972,60,,,,,,,,,,,,
910,2,1972,64,,,,,,,,,,,,
911,2,1972,51,,,,,,,,,,,,
912,1,1972,68,,,,,,,,,,,,
913,2,1972,27,,,,,,,,,,,,
914,1,1972,54,,,,,,,,,,,,
915,1,1972,33,,,,,,,,,,,,
916,1,1972,40,,,,,,,,,,,,
917,2,1972,26,,,,,,,,,,,,
918,2,1972,84,,,,,,,,,,,,
919,2,1972,34,,,,,,,,,,,,
920,3,1972,59,,,,,,,,,,,,
921,2,1972,53,,,,,,,,,,,,
922,2,1972,29,,,,,,,,,,,,
923,2,1972,75,,,,,,,,,,,,
924,3,1972,73,,,,,,,,,,,,
925,2,1972,63,,,,,,,,,,,,
926,2,1972,34,,,,,,,,,,,,
927,2,1972,51,,,,,,,,,,,,
928,3,1972,43,,,,,,,,,,,,
929,2,1972,45,,,,,,,,,,,,
930,1,1972,34,,,,,,,,,,,,
931,2,1972,58,,,,,,,,,,,,
932,1,1972,59,,,,,,,,,,,,
933,2,1972,35,,,,,,,,,,,,
934,1,1972,56,,,,,,,,,,,,
935,1,1972,29,,,,,,,,,,,,
936,1,1972,30,,,,,,,,,,,,
937,2,1972,52,,,,,,,,,,,,
938,1,1972,44,,,,,,,,,,,,
939,1,1972,59,,,,,,,,,,,,
940,2,1972,63,,,,,,,,,,,,
941,1,1972,35,,,,,,,,,,,,
942,1,1972,26,,,,,,,,,,,,
943,1,1972,50,,,,,,,,,,,,
944,1,1972,42,,,,,,,,,,,,
945,2,1972,24,,,,,,,,,,,,
946,2,1972,64,,,,,,,,,,,,
947,2,1972,30,,,,,,,,,,,,
948,1,1972,34,,,,,,,,,,,,
949,3,1972,64,,,,,,,,,,,,
950,2,1972,27,,,,,,,,,,,,
951,2,1972,23,,,,,,,,,,,,
952,2,1972,21,,,,,,,,,,,,
953,2,1972,30,,,,,,,,,,,,
954,2,1972,19,,,,,,,,,,,,
955,2,1972,51,,,,,,,,,,,,
956,3,1972,78,,,,,,,,,,,,
957,1,1972,64,,,,,,,,,,,,
958,2,1972,73,,,,,,,,,,,,
959,1,1972,88,,,,,,,,,,,,
960,2,1972,38,,,,,,,,,,,,
961,2,1972,67,,,,,,,,,,,,
962,1,1972,77,,,,,,,,,,,,
963,2,1972,61,,,,,,,,,,,,
964,3,1972,62,,,,,,,,,,,,
965,2,1972,72,,,,,,,,,,,,
966,1,1972,60,,,,,,,,,,,,
967,3,1972,23,,,,,,,,,,,,
968,1,1972,41,,,,,,,,,,,,
969,1,1972,40,,,,,,,,,,,,
970,2,1972,25,,,,,,,,,,,,
971,2,1972,77,,,,,,,,,,,,
972,2,1972,25,,,,,,,,,,,,
973,2,1972,21,,,,,,,,,,,,
974,2,1972,52,,,,,,,,,,,,
975,1,1972,22,,,,,,,,,,,,
976,2,1972,23,,,,,,,,,,,,
977,2,1972,31,,,,,,,,,,,,
978,3,1972,36,,,,,,,,,,,,
979,1,1972,32,,,,,,,,,,,,
980,1,1972,50,,,,,,,,,,,,
981,2,1972,77,,,,,,,,,,,,
982,1,1972,88,,,,,,,,,,,,
983,2,1972,32,,,,,,,,,,,,
984,1,1972,22,,,,,,,,,,,,
985,2,1972,55,,,,,,,,,,,,
986,1,1972,67,,,,,,,,,,,,
987,2,1972,75,,,,,,,,,,,,
988,2,1972,45,,,,,,,,,,,,
989,2,1972,57,,,,,,,,,,,,
990,1,1972,56,,,,,,,,,,,,
991,2,1972,30,,,,,,,,,,,,
992,2,1972,26,,,,,,,,,,,,
993,1,1972,19,,,,,,,,,,,,
994,2,1972,64,,,,,,,,,,,,
995,3,1972,62,,,,,,,,,,,,
996,2,1972,68,,,,,,,,,,,,
997,2,1972,63,,,,,,,,,,,,
998,2,1972,48,,,,,,,,,,,,
999,2,1972,28,,,,,,,,,,,,
1000,2,1972,75,,,,,,,,,,,,
1001,2,1972,23,,,,,,,,,,,,
1002,1,1972,72,,,,,,,,,,,,
1003,2,1972,39,,,,,,,,,,,,
1004,3,1972,30,,,,,,,,,,,,
1005,3,1972,29,,,,,,,,,,,,
1006,1,1972,33,,,,,,,,,,,,
1007,2,1972,43,,,,,,,,,,,,
1008,2,1972,51,,,,,,,,,,,,
1009,1,1972,27,,,,,,,,,,,,
1010,2,1972,49,,,,,,,,,,,,
1011,3,1972,56,,,,,,,,,,,,
1012,1,1972,49,,,,,,,,,,,,
1013,1,1972,50,,,,,,,,,,,,
1014,1,1972,39,,,,,,,,,,,,
1015,2,1972,43,,,,,,,,,,,,
1016,2,1972,20,,,,,,,,,,,,
1017,2,1972,34,,,,,,,,,,,,
1018,2,1972,75,,,,,,,,,,,,
1019,2,1972,53,,,,,,,,,,,,
1020,2,1972,29,,,,,,,,,,,,
1021,2,1972,55,,,,,,,,,,,,
1022,1,1972,29,,,,,,,,,,,,
1023,2,1972,51,,,,,,,,,,,,
1024,3,1972,45,,,,,,,,,,,,
1025,3,1972,50,,,,,,,,,,,,
1026,2,1972,50,,,,,,,,,,,,
1027,2,1972,33,,,,,,,,,,,,
1028,1,1972,29,,,,,,,,,,,,
1029,2,1972,23,,,,,,,,,,,,
1030,2,1972,67,,,,,,,,,,,,
1031,1,1972,26,,,,,,,,,,,,
1032,2,1972,36,,,,,,,,,,,,
1033,2,1972,30,,,,,,,,,,,,
1034,2,1972,48,,,,,,,,,,,,
1035,2,1972,46,,,,,,,,,,,,
1036,2,1972,59,,,,,,,,,,,,
1037,2,1972,61,,,,,,,,,,,,
1038,1,1972,,,,,,,,,,,,,
1039,1,1972,23,,,,,,,,,,,,
1040,3,1972,21,,,,,,,,,,,,
1041,3,1972,32,,,,,,,,,,,,
1042,1,1972,68,,,,,,,,,,,,
1043,2,1972,21,,,,,,,,,,,,
1044,2,1972,25,,,,,,,,,,,,
1045,3,1972,49,,,,,,,,,,,,
1046,2,1972,23,,,,,,,,,,,,
1047,2,1972,22,,,,,,,,,,,,
1048,2,1972,24,,,,,,,,,,,,
1049,2,1972,78,,,,,,,,,,,,
1050,3,1972,60,,,,,,,,,,,,
1051,2,1972,83,,,,,,,,,,,,
1052,1,1972,43,,,,,,,,,,,,
1053,2,1972,58,,,,,,,,,,,,
1054,1,1972,27,,,,,,,,,,,,
1055,1,1972,30,,,,,,,,,,,,
1056,2,1972,44,,,,,,,,,,,,
1057,3,1972,28,,,,,,,,,,,,
1058,2,1972,58,,,,,,,,,,,,
1059,1,1972,61,,,,,,,,,,,,
1060,2,1972,36,,,,,,,,,,,,
1061,2,1972,63,,,,,,,,,,,,
1062,2,1972,38,,,,,,,,,,,,
1063,3,1972,55,,,,,,,,,,,,
1064,2,1972,41,,,,,,,,,,,,
1065,1,1972,74,,,,,,,,,,,,
1066,2,1972,34,,,,,,,,,,,,
1067,2,1972,43,,,,,,,,,,,,
1068,2,1972,54,,,,,,,,,,,,
1069,3,1972,25,,,,,,,,,,,,
1070,2,1972,20,,,,,,,,,,,,
1071,2,1972,70,,,,,,,,,,,,
1072,1,1972,52,,,,,,,,,,,,
1073,1,1972,68,,,,,,,,,,,,
1074,2,1972,24,,,,,,,,,,,,
1075,2,1972,51,,,,,,,,,,,,
1076,1,1972,43,,,,,,,,,,,,
1077,3,1972,50,,,,,,,,,,,,
1078,1,1972,30,,,,,,,,,,,,
1079,3,1972,59,,,,,,,,,,,,
1080,1,1972,87,,,,,,,,,,,,
1081,1,1972,26,,,,,,,,,,,,
1082,1,1972,52,,,,,,,,,,,,
1083,2,1972,27,,,,,,,,,,,,
1084,1,1972,47,,,,,,,,,,,,
1085,2,1972,37,,,,,,,,,,,,
1086,2,1972,50,,,,,,,,,,,,
1087,1,1972,44,,,,,,,,,,,,
1088,1,1972,77,,,,,,,,,,,,
1089,3,1972,74,,,,,,,,,,,,
1090,2,1972,30,,,,,,,,,,,,
1091,1,1972,35,,,,,,,,,,,,
1092,1,1972,76,,,,,,,,,,,,
1093,1,1972,35,,,,,,,,,,,,
1094,2,1972,58,,,,,,,,,,,,
1095,1,1972,31,,,,,,,,,,,,
1096,2,1972,51,,,,,,,,,,,,
1097,1,1972,53,,,,,,,,,,,,
1098,3,1972,51,,,,,,,,,,,,
1099,1,1972,46,,,,,,,,,,,,
1100,2,1972,18,,,,,,,,,,,,
1101,1,1972,69,,,,,,,,,,,,
1102,1,1972,59,,,,,,,,,,,,
1103,2,1972,52,,,,,,,,,,,,
1104,2,1972,40,,,,,,,,,,,,
1105,3,1972,66,,,,,,,,,,,,
1106,2,1972,46,,,,,,,,,,,,
1107,2,1972,57,,,,,,,,,,,,
1108,2,1972,30,,,,,,,,,,,,
1109,2,1972,19,,,,,,,,,,,,
1110,2,1972,42,,,,,,,,,,,,
1111,3,1972,29,,,,,,,,,,,,
1112,2,1972,29,,,,,,,,,,,,
1113,2,1972,23,,,,,,,,,,,,
1114,3,1972,66,,,,,,,,,,,,
1115,3,1972,43,,,,,,,,,,,,
1116,1,1972,45,,,,,,,,,,,,
1117,3,1972,68,,,,,,,,,,,,
1118,3,1972,40,,,,,,,,,,,,
1119,2,1972,54,,,,,,,,,,,,
1120,2,1972,26,,,,,,,,,,,,
1121,2,1972,66,,,,,,,,,,,,
1122,2,1972,55,,,,,,,,,,,,
1123,3,1972,72,,,,,,,,,,,,
1124,2,1972,65,,,,,,,,,,,,
1125,1,1972,23,,,,,,,,,,,,
1126,1,1972,57,,,,,,,,,,,,
1127,2,1972,34,,,,,,,,,,,,
1128,1,1972,64,,,,,,,,,,,,
1129,3,1972,42,,,,,,,,,,,,
1130,3,1972,25,,,,,,,,,,,,
1131,2,1972,25,,,,,,,,,,,,
1132,3,1972,74,,,,,,,,,,,,
1133,2,1972,37,,,,,,,,,,,,
1134,2,1972,43,,,,,,,,,,,,
1135,2,1972,67,,,,,,,,,,,,
1136,1,1972,57,,,,,,,,,,,,
1137,2,1972,65,,,,,,,,,,,,
1138,2,1972,33,,,,,,,,,,,,
1139,2,1972,66,,,,,,,,,,,,
1140,2,1972,35,,,,,,,,,,,,
1141,2,1972,20,,,,,,,,,,,,
1142,2,1972,22,,,,,,,,,,,,
1143,3,1972,20,,,,,,,,,,,,
1144,3,1972,22,,,,,,,,,,,,
1145,3,1972,48,,,,,,,,,,,,
1146,1,1972,35,,,,,,,,,,,,
1147,1,1972,45,,,,,,,,,,,,
1148,2,1972,34,,,,,,,,,,,,
1149,2,1972,37,,,,,,,,,,,,
1150,2,1972,47,,,,,,,,,,,,
1151,1,1972,59,,,,,,,,,,,,
1152,1,1972,23,,,,,,,,,,,,
1153,2,1972,29,,,,,,,,,,,,
1154,2,1972,45,,,,,,,,,,,,
1155,2,1972,58,,,,,,,,,,,,
1156,2,1972,23,,,,,,,,,,,,
1157,3,1972,36,,,,,,,,,,,,
1158,2,1972,36,,,,,,,,,,,,
1159,2,1972,76,,,,,,,,,,,,
1160,2,1972,42,,,,,,,,,,,,
1161,2,1972,34,,,,,,,,,,,,
1162,1,1972,30,,,,,,,,,,,,
1163,1,1972,30,,,,,,,,,,,,
1164,1,1972,45,,,,,,,,,,,,
1165,1,1972,26,,,,,,,,,,,,
1166,2,1972,72,,,,,,,,,,,,
1167,2,1972,30,,,,,,,,,,,,
1168,3,1972,57,,,,,,,,,,,,
1169,1,1972,47,,,,,,,,,,,,
1170,2,1972,70,,,,,,,,,,,,
1171,3,1972,20,,,,,,,,,,,,
1172,1,1972,77,,,,,,,,,,,,
1173,3,1972,73,,,,,,,,,,,,
1174,1,1972,65,,,,,,,,,,,,
1175,1,1972,55,,,,,,,,,,,,
1176,2,1972,64,,,,,,,,,,,,
1177,2,1972,33,,,,,,,,,,,,
1178,3,1972,19,,,,,,,,,,,,
1179,2,1972,89,,,,,,,,,,,,
1180,2,1972,53,,,,,,,,,,,,
1181,3,1972,49,,,,,,,,,,,,
1182,2,1972,57,,,,,,,,,,,,
1183,2,1972,70,,,,,,,,,,,,
1184,2,1972,49,,,,,,,,,,,,
1185,2,1972,76,,,,,,,,,,,,
1186,2,1972,51,,,,,,,,,,,,
1187,2,1972,60,,,,,,,,,,,,
1188,1,1972,54,,,,,,,,,,,,
1189,2,1972,71,,,,,,,,,,,,
1190,3,1972,38,,,,,,,,,,,,
1191,3,1972,63,,,,,,,,,,,,
1192,2,1972,78,,,,,,,,,,,,
1193,2,1972,26,,,,,,,,,,,,
1194,2,1972,66,,,,,,,,,,,,
1195,1,1972,65,,,,,,,,,,,,
1196,2,1972,25,,,,,,,,,,,,
1197,2,1972,34,,,,,,,,,,,,
1198,3,1972,65,,,,,,,,,,,,
1199,2,1972,81,,,,,,,,,,,,
1200,2,1972,79,,,,,,,,,,,,
1201,1,1972,80,,,,,,,,,,,,
1202,3,1972,62,,,,,,,,,,,,
1203,1,1972,25,,,,,,,,,,,,
1204,3,1972,75,,,,,,,,,,,,
1205,2,1972,25,,,,,,,,,,,,
1206,1,1972,46,,,,,,,,,,,,
1207,1,1972,20,,,,,,,,,,,,
1208,1,1972,33,,,,,,,,,,,,
1209,2,1972,50,,,,,,,,,,,,
1210,1,1972,62,,,,,,,,,,,,
1211,2,1972,28,,,,,,,,,,,,
1212,2,1972,43,,,,,,,,,,,,
1213,3,1972,31,,,,,,,,,,,,
1214,3,1972,63,,,,,,,,,,,,
1215,2,1972,20,,,,,,,,,,,,
1216,2,1972,29,,,,,,,,,,,,
1217,2,1972,24,,,,,,,,,,,,
1218,2,1972,36,,,,,,,,,,,,
1219,2,1972,48,,,,,,,,,,,,
1220,1,1972,48,,,,,,,,,,,,
1221,1,1972,47,,,,,,,,,,,,
1222,1,1972,53,,,,,,,,,,,,
1223,1,1972,32,,,,,,,,,,,,
1224,2,1972,68,,,,,,,,,,,,
1225,1,1972,38,,,,,,,,,,,,
1226,2,1972,29,,,,,,,,,,,,
1227,2,1972,40,,,,,,,,,,,,
1228,2,1972,89,,,,,,,,,,,,
1229,2,1972,72,,,,,,,,,,,,
1230,2,1972,45,,,,,,,,,,,,
1231,2,1972,60,,,,,,,,,,,,
1232,2,1972,24,,,,,,,,,,,,
1233,2,1972,31,,,,,,,,,,,,
1234,2,1972,24,,,,,,,,,,,,
1235,2,1972,51,,,,,,,,,,,,
1236,3,1972,48,,,,,,,,,,,,
1237,3,1972,44,,,,,,,,,,,,
1238,2,1972,35,,,,,,,,,,,,
1239,1,1972,33,,,,,,,,,,,,
1240,3,1972,42,,,,,,,,,,,,
1241,1,1972,29,,,,,,,,,,,,
1242,1,1972,52,,,,,,,,,,,,
1243,2,1972,36,,,,,,,,,,,,
1244,2,1972,27,,,,,,,,,,,,
1245,1,1972,48,,,,,,,,,,,,
1246,2,1972,60,,,,,,,,,,,,
1247,1,1972,68,,,,,,,,,,,,
1248,1,1972,45,,,,,,,,,,,,
1249,2,1972,23,,,,,,,,,,,,
1250,2,1972,27,,,,,,,,,,,,
1251,2,1972,25,,,,,,,,,,,,
1252,1,1972,20,,,,,,,,,,,,
1253,2,1972,22,,,,,,,,,,,,
1254,2,1972,72,,,,,,,,,,,,
1255,2,1972,38,,,,,,,,,,,,
1256,2,1972,26,,,,,,,,,,,,
1257,1,1972,66,,,,,,,,,,,,
1258,2,1972,34,,,,,,,,,,,,
1259,2,1972,30,,,,,,,,,,,,
1260,3,1972,53,,,,,,,,,,,,
1261,2,1972,37,,,,,,,,,,,,
1262,1,1972,68,,,,,,,,,,,,
1263,1,1972,47,,,,,,,,,,,,
1264,2,1972,23,,,,,,,,,,,,
1265,2,1972,55,,,,,,,,,,,,
1266,2,1972,20,,,,,,,,,,,,
1267,2,1972,37,,,,,,,,,,,,
1268,2,1972,40,,,,,,,,,,,,
1269,2,1972,65,,,,,,,,,,,,
1270,1,1972,28,,,,,,,,,,,,
1271,2,1972,46,,,,,,,,,,,,
1272,1,1972,60,,,,,,,,,,,,
1273,2,1972,19,,,,,,,,,,,,
1274,3,1972,32,,,,,,,,,,,,
1275,1,1972,62,,,,,,,,,,,,
1276,1,1972,63,,,,,,,,,,,,
1277,1,1972,64,,,,,,,,,,,,
1278,2,1972,46,,,,,,,,,,,,
1279,1,1972,57,,,,,,,,,,,,
1280,3,1972,47,,,,,,,,,,,,
1281,1,1972,64,,,,,,,,,,,,
1282,1,1972,48,,,,,,,,,,,,
1283,3,1972,61,,,,,,,,,,,,
1284,2,1972,60,,,,,,,,,,,,
1285,3,1972,29,,,,,,,,,,,,
1286,1,1972,30,,,,,,,,,,,,
